ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.3820513317488395,0.497385461396649,0.4172016465123952,0.1747378204711922,0.3371267373663737,0.48048187114084373,0.2939775053937733,0.4403677031811003,0.44310664269276706
