ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.25248243662066083,0.33388090716204527,0.2658086416244738,0.04340167440271176,0.11161565587465963,0.40033418275542754,0.20356164383561642,0.4257534246575343,0.643013698630137
