category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
167,n04468005,100,0.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.9431334560002561,0.0,0.0
18,n02076196,100,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.8756907422800042,0.0,0.0
115,n03720891,100,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.8439068546097876,0.0,0.7013953917511595
144,n04118538,100,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.8455565905079319,0.0,0.0
20,n02118333,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9593091912780456,0.0,0.9573712982939836
42,n02437136,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9777650834527283,0.0,0.0
66,n02879718,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7703588162166229,0.0,0.0
77,n03017168,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7924711431608583,0.0,0.0
80,n03085013,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.6870365658813129,0.0,0.5326238263813609
105,n03494278,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8807549226012173,0.0,0.0
124,n03814639,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.6043907565103258,0.0,0.6043907565103258
126,n03908618,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9818571643913367,0.0,0.0
127,n03908714,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9629398473250803,0.0,0.9629398473250803
135,n03995372,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8952753653741333,0.0,0.0
141,n04070727,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8955867085088585,0.0,0.0
150,n04252077,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8403420794440485,0.0,0.8403420794440485
172,n04536866,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.627131406211918,0.0,0.0
113,n03676483,100,0.5,11,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.850822652021217,0.0,0.0
183,n07695742,100,0.5,9,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,0.9046078510159029,0.0,0.0
92,n03255030,100,0.5,14,0.7857142857142857,0.0,0.0,0.0,0.7857142857142857,0.0,0.7375887798723053,0.0,0.0
75,n03000684,100,0.5,4,0.75,0.0,0.0,0.0,0.75,0.0,0.614201361161947,0.0,0.0
74,n02992211,100,0.5,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.8380885386599836,0.31072322715416084,0.43951694717179296
98,n03400231,100,0.5,3,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.496496143256496,0.0,0.0
63,n02834778,100,0.5,5,1.0,0.4,0.6,0.4,0.6,0.19999999999999996,0.7124735174548318,0.3794994360268325,0.4884404801935518
64,n02840245,100,0.5,4,1.0,0.5,1.0,0.5,0.5,0.5,0.826680379539791,0.44919638561762787,0.757264605814087
154,n04256520,100,0.5,4,1.0,0.5,1.0,0.5,0.5,0.5,0.9077049219553627,0.5923645870896622,0.8561069216680345
3,n01495701,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.8100336953687323,0.6471785533620745,0.6471785533620745
21,n02121808,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.953612192729917,0.48136308466582056,0.4829210625362745
44,n02445715,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.8947203682023483,0.42385093143159736,0.42385093143159736
60,n02807133,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.7671689659704586,0.6687865919878222,0.7671689659704586
79,n03063338,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.8301454156987813,0.4426143098323612,0.4938166005268605
97,n03394916,100,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.6724533175971322,0.0,0.4470675507387904
106,n03495258,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.6873402191722979,0.34032007430662053,0.4053467037195483
114,n03710721,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.5500145155799548,0.0,0.0
