ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.4554656705377789,0.6008502689952451,0.4778077673896472,0.19369227467645495,0.4143025595798198,0.5674977000867137,0.39113692757711893,0.5858364427527106,0.6767919510933864
