ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.3301546495297703,0.40334505571344387,0.36818489465698506,0.1939607685739054,0.35198146213406023,0.48188562634709986,0.3206282035333066,0.4156241532692878,0.4162016550322908
