ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.2572793808492615,0.3625228245009287,0.2566019858223583,0.16061303162322568,0.2544250791286269,0.32552280477048945,0.2459782644413556,0.372376370692403,0.3907197428996737
