predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
59951,200,0.03374721913272047,0.4399993589699132,0.0778077124229325,0.0706323051669695,0.9668765879988788,0.9541288948969538,0.9348935454728553
