predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
59928,200,0.049033734426441315,0.4792749302727932,0.07026042141636687,-0.006076455593493652,0.9519295094157176,0.9392107485672709,0.9117022534414109
