ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.44981859152483744,0.5490020673341337,0.49830220618447585,0.07626737821639822,0.30610565422108577,0.6253695726647074,0.17819875776397515,0.48627329192546576,0.48627329192546576
