ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.31700922157716616,0.3991124372877287,0.3453919160386055,0.13763678145525124,0.3350436806091069,0.4586812846085782,0.29654273227197114,0.3795254125392292,0.3800575621419223
