category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
63,n02834778,100,0.5,5,1.0,0.4,0.6,0.4,0.6,0.19999999999999996,0.7292735083906208,0.3865029415989023,0.5282531948350464
92,n03255030,100,0.5,14,0.5,0.0,0.0,0.0,0.5,0.0,0.5322938140557535,0.0,0.00719394869062448
64,n02840245,100,0.5,4,1.0,0.5,0.75,0.5,0.5,0.25,0.763711257715131,0.39119809692893714,0.5384045793369922
120,n03790512,100,0.5,4,1.0,0.5,0.75,0.5,0.5,0.25,0.760751113245157,0.4172143037260503,0.6016125055636253
188,n07718747,100,0.5,4,1.0,0.5,1.0,0.5,0.5,0.5,0.8584793544696057,0.4522635862506343,0.8584793544696057
3,n01495701,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.7594271353773883,0.529740634619465,0.7594271353773883
18,n02076196,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.8606687904461306,0.5225127991667902,0.8606687904461306
21,n02121808,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.9445285859738298,0.4653510356153714,0.46686411904528685
40,n02411705,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.9174259633088357,0.4814834714011952,0.5017647157146178
44,n02445715,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.9178340267680825,0.4316118908918589,0.4353702956274027
79,n03063338,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.7515242518695986,0.4617795332477709,0.46985141995162594
115,n03720891,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.7096033658333796,0.0,0.0
128,n03916031,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.9029287767395688,0.46542522384420165,0.46542522384420165
134,n03991062,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.8514788138494078,0.4290013621408427,0.8514788138494078
139,n04026417,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9587670730428457,0.4888509404426023,0.9587670730428457
168,n04487394,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.6466743927663741,0.0,0.0
180,n07583066,100,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.5662403283399782,0.0,0.3829001510527455
125,n03838899,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.8615737249543692,0.6846794500809746,0.9293664713547259
157,n04330267,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.6841283147103855,0.42153940103585463,0.6841283147103855
117,n03761084,100,0.5,3,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666667,0.6133421962783732,0.32712247325360627,0.9219637657823506
75,n03000684,100,0.5,4,0.25,0.0,0.0,0.0,0.25,0.0,0.4847313944577628,0.0,0.0
154,n04256520,100,0.5,4,1.0,0.75,1.0,0.75,0.25,0.25,0.8953277678249619,0.6263369262482337,0.8649897328010878
4,n01503061,100,0.5,38,1.0,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.07894736842105265,0.0,0.908469494564028,0.8414642974107406,0.8437303705699845
194,n07749582,100,0.5,13,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9166666666666666,0.07692307692307698,0.0,0.7944990577240522,0.7587299568501679,0.7587299568501679
111,n03636649,100,0.5,13,0.5384615384615384,0.46153846153846156,0.6153846153846154,0.8571428571428572,0.07692307692307687,0.15384615384615385,0.47990721639452577,0.4103236582421027,0.4854739529094453
163,n04379243,100,0.5,20,0.8,0.75,0.8,0.9375,0.050000000000000044,0.050000000000000044,0.7522808828729195,0.6603461673774336,0.7129590245254211
143,n04116512,100,0.5,20,0.05,0.0,0.0,0.0,0.05,0.0,0.07875233040129416,0.0,0.009008509901930452
1,n00007846,100,0.5,143,0.9370629370629371,0.9230769230769231,0.9440559440559441,0.9850746268656717,0.013986013986013957,0.020979020979020935,0.8387549182470107,0.8314982042277496,0.8458331970390898
19,n02084071,100,0.5,36,1.0,1.0,1.0,1.0,0.0,0.0,0.9335219212740982,0.9333547483113505,0.9335219212740982
76,n03001627,100,0.5,27,0.7037037037037037,0.7037037037037037,0.8518518518518519,1.0,0.0,0.14814814814814814,0.6541639318014061,0.6271271369116357,0.6855693004885409
72,n02958343,100,0.5,14,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.0,0.0,0.7950351598514106,0.7939560054886894,0.7948250414463395
107,n03513137,100,0.5,13,0.9230769230769231,0.9230769230769231,1.0,1.0,0.0,0.07692307692307687,0.7864158593089479,0.7810837796150589,0.8264649648812417
46,n02484322,100,0.5,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,1.0,0.0,0.0,0.7815496767746215,0.7603658754645207,0.7642520426180837
191,n07739125,100,0.5,11,1.0,1.0,1.0,1.0,0.0,0.0,0.8232212193385263,0.8232212193385263,0.8257682626687687
171,n04530566,100,0.5,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.0,0.0,0.80526611075696,0.80526611075696,0.8164593075020332
58,n02799071,100,0.5,6,1.0,1.0,1.0,1.0,0.0,0.0,0.9566579685891569,0.9560332157283306,0.9590885614684866
160,n04356056,100,0.5,6,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.0,0.16666666666666666,0.2811044545108874,0.19602394283964034,0.29743799535455356
6,n01662784,100,0.5,5,0.4,0.4,0.4,1.0,0.0,0.0,0.4771665445863841,0.3839671071163386,0.3839671071163386
7,n01674464,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.8404860602143688,0.8404860602143688,0.8455804557619527
8,n01726692,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.9486370367817281,0.9486370367817281,0.9486370367817281
51,n02691156,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.7253221598659552,0.7253221598659552,0.7315260513330626
132,n03958227,100,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.07795792670707265,0.0,0.01683321545494658
149,n04228054,100,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.7276109066123997,0.7276109066123997,0.7276109066123997
198,n07768694,100,0.5,4,0.5,0.5,0.5,1.0,0.0,0.0,0.6152110676125837,0.5241378465223919,0.545509759492051
2,n01443537,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.8436314013971152,0.8113606508448905,0.8672322933364325
35,n02374451,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9489082621659092,0.9489082621659092,0.9489082621659092
37,n02395003,100,0.5,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.664422572618723,0.664422572618723,0.7402659269837494
41,n02419796,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9065450914273164,0.9065450914273164,0.9065450914273164
67,n02880940,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.8404994721217731,0.7161271044157643,0.8404994721217731
69,n02892767,100,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.23744812730982287,0.20493816337085916,0.2513168518583934
90,n03211117,100,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.8960900327056202,0.8960900327056202,0.8960900327056202
177,n04591157,100,0.5,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3758599781098149,0.2851917810570628,0.3590396870864622
17,n02062744,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8610172060257395,0.7572103088711739,0.8610172060257395
38,n02398521,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.6914719857993972,0.47366060858124254,0.47366060858124254
43,n02444819,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8523626368604964,0.8523626368604964,0.8523626368604964
48,n02509815,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.954593716938307,0.9480211496563137,0.9480211496563137
54,n02769748,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.5577103961466991,0.41242293691599463,0.41242293691599463
60,n02807133,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9254804605865956,0.9254804605865956,0.9254804605865956
70,n02924116,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9500605202719956,0.9500605202719956,0.9500605202719956
85,n03134739,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8066498923277137,0.7862299363136852,0.8066498923277137
106,n03495258,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.5380754573556118,0.31253415450072686,0.3868598333673805
114,n03710721,100,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3800161303732993,0.0,0.0
162,n04376876,100,0.5,2,0.5,0.5,0.5,1.0,0.0,0.0,0.6136423852318741,0.5159081693296296,0.5159081693296296
164,n04392985,100,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.08541864747427837,0.08541864747427837,0.08541864747427837
173,n04540053,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.8273891455709543,0.8273891455709543,0.8273891455709543
182,n07693725,100,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9564228558344852,0.9564228558344852,0.9564228558344852
9,n01770393,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9650433269623967,0.8049371716188757,0.8049371716188757
14,n01944390,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8294238314959101,0.68007486684769,0.8294238314959101
20,n02118333,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9738093938241883,0.970979492280878,0.9738093938241883
24,n02131653,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9492391147458823,0.9492391147458823,0.9492391147458823
28,n02268443,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9656150016135682,0.9656150016135682,0.9656150016135682
49,n02510455,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8669566613893787,0.8669566613893787,0.8669566613893787
65,n02870880,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8019127781010348,0.8019127781010348,0.8019127781010348
68,n02883205,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5670744398210041,0.5670744398210041,0.5670744398210041
80,n03085013,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6814224931243488,0.5236570520737465,0.5236570520737465
84,n03128519,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7649799364372214,0.7649799364372214,0.7649799364372214
87,n03188531,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.16228664951064956,0.0,0.047637898721123256
88,n03196217,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9662906116558354,0.9662906116558354,0.9662906116558354
89,n03207941,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.7955078777174721,0.7955078777174721,0.9428002976351952
99,n03445777,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9692058127628442,0.9692058127628442,0.9692058127628442
101,n03467517,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.924082025332045,0.924082025332045,0.924082025332045
112,n03642806,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9339235675620297,0.9339235675620297,0.9339235675620297
116,n03759954,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08852091541346357,0.0,0.0
119,n03770439,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13017473031001164,0.0,0.0
122,n03797390,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9485273882361526,0.9485273882361526,0.9485273882361526
124,n03814639,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09954414700263359,0.0,0.05351310245766193
165,n04409515,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9377882474376,0.9377882474376,0.9377882474376
176,n04557648,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.8598426593175715,0.8598426593175715,0.8598426593175715
179,n06874185,100,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.759099256395247,0.759099256395247,0.759099256395247
181,n07615774,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.09643134793148712,0.014129680587422633,0.014129680587422633
186,n07714571,100,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15231537887362534,0.0,0.0
