slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,35,158,0.009491686769025832,0.02225046465081882,0.008653512237789728,0.019083356570422066,0.006156594489543255,0.11666666666666665,0.002142857142857143,0.057510204081632654,0.06544897959183672
offcenter,28,110,0.013315304719432496,0.03180744901284502,0.013006084710624652,0.02095955576790387,0.008387244497753975,0.2333333333333333,0.0030864197530864196,0.08702601410934745,0.09918981481481479
small,35,158,0.009491686769025832,0.02225046465081882,0.008653512237789728,0.019083356570422066,0.006156594489543255,0.11666666666666665,0.002142857142857143,0.057510204081632654,0.06544897959183672
medium,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
large,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
