ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.19386186757629764,0.29231950888700986,0.1801873406209981,0.14763133619048083,0.20906449088161386,0.28911769579832897,0.22712707398116855,0.4192076347122483,0.42612004841243606
