ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.5278771906306237,0.6802938871579292,0.5822425468852259,0.13429630779117677,0.39169615587760426,0.6976458051395449,0.1792546583850932,0.5922360248447205,0.6131677018633541
