ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.44492899204922004,0.6303699901035695,0.46508892367933535,0.07606063045126289,0.24628744680857811,0.6618281739639279,0.2164383561643836,0.5361643835616439,0.656986301369863
