ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.562179698559225,0.7271834342563066,0.6232846955252168,0.16222068123535235,0.42476096575475997,0.7349755377843499,0.1824223602484472,0.6211801242236026,0.6451552795031056
