ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.610471836902991,0.790587739545193,0.669125396795393,0.19937860481193678,0.47041411707190445,0.7831301822816653,0.1854037267080745,0.6547826086956523,0.7573291925465839
