predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
59951,200,0.03374721913272047,0.02876519482690236,0.3748991865686622,0.03326932443309973,0.9668765879988788,0.9541288948969538,0.9348935454728553
