ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.3747696935303483,0.4875361508610639,0.39895468490314806,0.16859069550831401,0.33459889668374104,0.47387575651916825,0.28361667129609713,0.4437760473621718,0.4458631891765863
