slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
all,100,0.5,604,0.8509933774834437,0.6440397350993378,0.7086092715231788,0.7568093385214008,0.064569536423841,0.7666245322577204,0.5828733808584071,0.6397716902748906
offcenter,100,0.5,296,0.8175675675675675,0.5709459459459459,0.6554054054054054,0.6983471074380165,0.08445945945945943,0.7167037518217927,0.5050183760766251,0.5769657830040483
center,100,0.5,308,0.8831168831168831,0.7142857142857143,0.7597402597402597,0.8088235294117647,0.045454545454545414,0.8146003472221186,0.6576950737655741,0.7001306141455701
small,100,0.5,237,0.679324894514768,0.4810126582278481,0.5611814345991561,0.7080745341614907,0.08016877637130804,0.5805660354507394,0.4090572002927448,0.4691864432923918
medium,100,0.5,193,0.9326424870466321,0.689119170984456,0.7512953367875648,0.7388888888888889,0.06217616580310881,0.851990161133164,0.6317290275831688,0.6902846415999586
large,100,0.5,174,0.9942528735632183,0.8160919540229885,0.8620689655172413,0.8208092485549133,0.04597701149425282,0.9253618734663063,0.7654325473881942,0.8160918277985347
