ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.15693956007468288,0.2577523593262394,0.18449086666908446,0.15238087353885887,0.1905377592640574,0.0,0.08114073426573426,0.2453999125874126,0.27234484265734266
