category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou,train_gt_count,valid_gt_count,test_gt_count
101,n03467517,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.907834657000139,0.0,0.907834657000139,18,0,1
105,n03494278,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7824933051805304,0.0,0.0,13,0,1
112,n03642806,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9616340990245958,0.0,0.0,7,3,1
126,n03908618,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9887892306294195,0.0,0.0,8,5,1
127,n03908714,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9653659222601987,0.03400936793610472,0.03400936793610472,26,1,1
135,n03995372,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.93621717850016,0.0,0.93621717850016,5,0,1
141,n04070727,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9048106924702851,0.0,0.0,6,0,1
150,n04252077,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7560581970829048,0.0,0.0,6,0,1
172,n04536866,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7013212550945264,0.0,0.0,13,0,1
179,n06874185,100,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.7698457452397425,0.0,0.7698457452397425,9,12,1
186,n07714571,100,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.6782843134707035,0.0,0.0,36,0,1
113,n03676483,100,0.5,11,0.9090909090909091,0.0,0.0,0.0,0.9090909090909091,0.0,0.83891696323223,0.0,0.0,20,0,11
198,n07768694,100,0.5,4,1.0,0.25,0.5,0.25,0.75,0.25,0.9402513193610289,0.23171432880312848,0.4708301134343521,26,1,4
98,n03400231,100,0.5,3,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.5289041759339245,0.0,0.0,16,3,3
63,n02834778,100,0.5,5,0.8,0.2,0.2,0.25,0.6000000000000001,0.0,0.7206405583399229,0.18665081166852437,0.26227902833659045,15,2,5
92,n03255030,100,0.5,14,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,0.0,0.6077653891258511,0.006849960966327671,0.006849960966327671,21,0,14
132,n03958227,100,0.5,4,0.5,0.0,0.0,0.0,0.5,0.0,0.43141019618788834,0.0,0.004968802966581468,29,2,4
188,n07718747,100,0.5,4,1.0,0.5,1.0,0.5,0.5,0.5,0.8824639211122581,0.4712036821917165,0.8824639211122581,21,0,4
40,n02411705,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.8038957301687697,0.49830525250475693,0.5700080182617658,19,1,2
43,n02444819,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.900379750595071,0.49345946581971634,0.8602321493863305,8,0,2
44,n02445715,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.8955370881781692,0.428223950824298,0.428223950824298,6,0,2
79,n03063338,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.7543874822767223,0.4749684580861162,0.4749684580861162,5,0,2
97,n03394916,100,0.5,2,1.0,0.5,0.5,0.5,0.5,0.0,0.6613004357957721,0.47591682874796537,0.47591682874796537,12,0,2
114,n03710721,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.4952363776834521,0.0,0.0,6,0,2
134,n03991062,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.8356288447887533,0.4286387336195826,0.8356288447887533,38,1,2
139,n04026417,100,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9622290544016567,0.48864011682811026,0.9622290544016567,22,8,2
168,n04487394,100,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.5999509360172725,0.0,0.0,7,4,2
67,n02880940,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9022965957844716,0.5736315101943197,0.9022965957844716,56,8,3
90,n03211117,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.8728680673027833,0.5918570556750521,0.8728680673027833,39,6,3
125,n03838899,100,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.8528384155516466,0.6294680921277176,0.8515720852214615,9,1,3
157,n04330267,100,0.5,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,0.5260608462473305,0.29490192926093733,0.32816162975662744,11,0,3
111,n03636649,100,0.5,13,0.3076923076923077,0.0,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.23070744293759646,0.008194255012175227,0.26073884178079,32,4,13
75,n03000684,100,0.5,4,0.25,0.0,0.0,0.0,0.25,0.0,0.4382180878572513,0.0,0.0,18,0,4
6,n01662784,100,0.5,5,0.6,0.4,0.8,0.6666666666666667,0.19999999999999996,0.4,0.48558120226319446,0.376977179007268,0.6089288860646447,23,2,5
46,n02484322,100,0.5,11,1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.18181818181818177,0.0,0.8584237077816277,0.7325261657677488,0.7386106710874961,29,6,11
58,n02799071,100,0.5,6,1.0,0.8333333333333334,1.0,0.8333333333333334,0.16666666666666663,0.16666666666666663,0.9583071091794012,0.7983459921608765,0.9583071091794012,18,1,6
