slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,100,365,0.12927367964432163,0.1762351803415084,0.13183471315676223,0.0550164128548354,0.14091570493955016,0.21507479905888127,0.2207039302915889,0.35157767229566533,0.3625520972896982
offcenter,57,186,0.11518468637451738,0.15063557826362745,0.12346823770730635,0.052004214436830266,0.12773257046327863,0.2336789558429217,0.2048433204222678,0.310015142021721,0.3186591478696742
center,95,179,0.13494601457133285,0.18406068434367512,0.13458597352576063,0.059849828997561076,0.189916593471134,0.19775709526315374,0.23072709704036654,0.41065012051332167,0.4366195470436236
small,38,176,0.07306403172303795,0.12197335215907125,0.07411562839003279,0.056962541167054015,0.16374816025542968,0.34011534827594353,0.11659791189202955,0.24038865546218488,0.25769003055767764
medium,61,103,0.17874257851635778,0.22057579205047873,0.18912611319118652,-1.0,0.14999999999999997,0.2113069681460348,0.248074573824199,0.4259731245488366,0.4328377477927703
large,67,86,0.28736079362484096,0.3262814236431423,0.29906642994503385,-1.0,-1.0,0.2948286215543902,0.48377192982456135,0.6841444582417933,0.6955909510618651
