slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,100,365,0.2099621880216745,0.3070235607792038,0.2154658051949425,0.16703792672185958,0.22377435921252897,0.290851172063632,0.21955114239427967,0.37386908149307224,0.3872430139385157
offcenter,57,186,0.19863810627645093,0.2954847964719106,0.20732383746206595,0.12657577293198616,0.19941049406111022,0.2778137620820869,0.22282967836257309,0.3777314878104352,0.39598208589655953
center,95,179,0.19639206070560478,0.26505140573556385,0.20825406906313107,0.15667310697219586,0.20178758163326396,0.28691576077978553,0.22997540876815842,0.3876839185286518,0.40600188912774415
small,38,176,0.1754180640980611,0.29106515879694067,0.16099967555561237,0.16773717483789113,0.2274852409824299,0.3647068992613547,0.1720063025210084,0.30556659027247257,0.3325343773873185
medium,61,103,0.22686008270472896,0.29965431334256915,0.2659075015239918,-1.0,0.03214285714285713,0.2760022725029835,0.22020933977455717,0.4436934310622467,0.45334832583708146
large,67,86,0.32901441077600513,0.37928765275900045,0.34700325662518006,-1.0,-1.0,0.36208832687885123,0.38662201101665233,0.6010463431719044,0.6078601108033241
