predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
59929,200,0.04655125723090801,0.4959426037908305,-0.01931507078752662,-0.15810059663629605,0.9676104393209839,0.9193304650086627,0.881199628405695
