ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.14710766748735812,0.2065950237172149,0.14910093322533824,0.1093475858002361,0.18864525674957414,0.24146662755114945,0.24232009190775047,0.3612927705171073,0.37209238004509054
