ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.0093338504334367,0.017248128835129262,0.010952700671101531,0.014118425992769227,0.009135470737614532,0.11666666666666665,0.023877551020408165,0.06755102040816327,0.07069387755102041
