predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
59957,200,0.0343665277090943,0.03094072496229762,0.360864789239315,0.027279496518364817,0.9656542081209872,0.9507992059063394,0.9417872615536201
