ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.45999037574757323,0.6299792993932448,0.5026398227411176,0.051789944483926174,0.2959753123302354,0.6526598792262002,0.22109589041095887,0.5413698630136986,0.6849315068493151
