ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.3692738951525324,0.45985515455492787,0.40788019081676846,0.2351087025090882,0.40582383798943605,0.5338661227262964,0.449965544171131,0.614019687180577,0.6221032376939927
