ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.13494663412655056,0.18551154496835243,0.13858134701216057,0.08920409910005532,0.16986993067689404,0.22464766591784144,0.20979682370685832,0.3253811493517376,0.3334697543261557
