slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,100,365,0.1714988233360468,0.24053593052638325,0.17951132885205137,0.14785388163932764,0.209209931587817,0.24013737993759682,0.2427404161689052,0.3838952563520038,0.39446346318895337
offcenter,57,186,0.17104438568228142,0.22379333973167198,0.1904550995783842,0.11225082071616724,0.16973709204931112,0.26605855500991643,0.20206377686640842,0.3810231829573935,0.3854769309637731
center,95,179,0.15999224844230528,0.22534784160161028,0.15958345106861133,0.15494570180398623,0.26303695410280714,0.22652060451304024,0.27152308210105747,0.39290545675634597,0.4174318719735956
small,38,176,0.16303803677116113,0.24572130366272962,0.17581439271059918,0.15546368369231284,0.21840971467102016,0.3494735187804494,0.16400974025974027,0.30384517443340975,0.3155853705118411
medium,61,103,0.19760421840007897,0.25723190797412177,0.22140275320558317,-1.0,0.125,0.22513979241796442,0.21571020045532788,0.4036162474318396,0.41506885446165803
large,67,86,0.31405599092503445,0.3768382094778102,0.3138024308782587,-1.0,-1.0,0.3459258355965387,0.5113282866876812,0.6552540038844843,0.6782727576654886
