ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.04411118110460596,0.05466583872898824,0.05039044177142261,0.02666666666666667,0.04652535274761225,0.06682503375535934,0.09682371731391338,0.14887642132740173,0.15287480130617387
