ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.4515444655714189,0.5384419325580878,0.4935211956475606,0.1924638816991107,0.4052677006831805,0.5727366323260357,0.5624483498072015,0.5740197152661268,0.6644139994331383
