slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,35,158,0.00666407843846704,0.013876912274481998,0.0062343061922757285,0.018834246318031312,0.017608420802491413,0.05833333333333333,0.002142857142857143,0.057510204081632654,0.06544897959183672
offcenter,28,110,0.009969164722058627,0.02036573450588185,0.010180693017326646,0.017352170871839108,0.027968777644723938,0.11666666666666665,0.0030864197530864196,0.08702601410934745,0.09918981481481479
small,35,158,0.00666407843846704,0.013876912274481998,0.0062343061922757285,0.018834246318031312,0.017608420802491413,0.05833333333333333,0.002142857142857143,0.057510204081632654,0.06544897959183672
