predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
59908,200,0.05459267118522917,0.4903241708277325,0.0713997626074066,-0.0035915522444528373,0.9691076989640248,0.9395682123024384,0.9053236882061769
