ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.4290461561054122,0.5626647907289895,0.47160419922679625,0.15326265584049809,0.357873975731364,0.5372882490567696,0.3495984948066288,0.4883276324950966,0.4982651328823578
