ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.4564942122609577,0.613502694614463,0.49750182416998423,0.05085245853188723,0.26654745651058886,0.666289508664379,0.21835616438356165,0.5408219178082192,0.672054794520548
