slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,35,158,0.05582313145820572,0.08241217497119491,0.06948010682546137,0.008409662992629071,0.06971838682919823,0.175,0.08046258503401359,0.12102721088435374,0.12433333333333334
offcenter,28,110,0.03307614113485168,0.05140863829131667,0.04483917608942727,0.006989629077897853,0.042871646199035364,0.35,0.06175044091710759,0.09720017636684304,0.10350529100529099
small,35,158,0.05582313145820572,0.08241217497119491,0.06948010682546137,0.008409662992629071,0.06971838682919823,0.175,0.08046258503401359,0.12102721088435374,0.12433333333333334
