slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
all,1,0.5,611,0.3011456628477905,0.24222585924713586,0.4026186579378069,0.8043478260869567,0.16039279869067102,0.3170539572250823,0.23227204453635264,0.38129425060045874
all,1,0.75,611,0.2733224222585925,0.22585924713584288,0.3486088379705401,0.8263473053892215,0.12274959083469722,0.3170539572250823,0.23227204453635264,0.38129425060045874
all,5,0.5,611,0.6153846153846154,0.47299509001636664,0.646481178396072,0.7686170212765957,0.17348608837970536,0.5901665525620098,0.43801085230425985,0.5987897284178271
all,5,0.75,611,0.546644844517185,0.43044189852700493,0.5728314238952537,0.7874251497005987,0.14238952536824873,0.5901665525620098,0.43801085230425985,0.5987897284178271
all,10,0.5,611,0.7168576104746317,0.546644844517185,0.6955810147299509,0.7625570776255709,0.14893617021276595,0.677376580960634,0.5055314854073013,0.6393567265697885
all,10,0.75,611,0.6399345335515548,0.49754500818330605,0.6121112929623568,0.7774936061381074,0.11456628477905073,0.677376580960634,0.5055314854073013,0.6393567265697885
all,50,0.5,611,0.839607201309329,0.6399345335515548,0.7168576104746317,0.7621832358674464,0.07692307692307687,0.7745081618938777,0.5850492096705291,0.6558265958126148
all,50,0.75,611,0.7446808510638298,0.5679214402618658,0.6235679214402619,0.7626373626373626,0.0556464811783961,0.7745081618938777,0.5850492096705291,0.6558265958126148
all,100,0.5,611,0.8723404255319149,0.6644844517184942,0.7168576104746317,0.7617260787992495,0.05237315875613746,0.7954409901754282,0.6127108046759627,0.6558551367020177
all,100,0.75,611,0.7692307692307693,0.5859247135842881,0.6235679214402619,0.7617021276595745,0.03764320785597375,0.7954409901754282,0.6127108046759627,0.6558551367020177
offcenter,1,0.5,298,0.10738255033557047,0.09060402684563758,0.24496644295302014,0.84375,0.15436241610738255,0.13345504731549265,0.0917696937699672,0.23376935282271138
offcenter,1,0.75,298,0.10067114093959731,0.087248322147651,0.2080536912751678,0.8666666666666667,0.12080536912751678,0.13345504731549265,0.0917696937699672,0.23376935282271138
offcenter,5,0.5,298,0.45302013422818793,0.3422818791946309,0.5335570469798657,0.7555555555555555,0.19127516778523485,0.4561428376127634,0.32370795920706735,0.4953209390889837
offcenter,5,0.75,298,0.40604026845637586,0.31543624161073824,0.4563758389261745,0.7768595041322314,0.14093959731543626,0.4561428376127634,0.32370795920706735,0.4953209390889837
offcenter,10,0.5,298,0.6040268456375839,0.43288590604026844,0.6006711409395973,0.7166666666666667,0.16778523489932884,0.58472787392,0.40609054304450865,0.5538878546773026
offcenter,10,0.75,298,0.5436241610738255,0.40268456375838924,0.5100671140939598,0.7407407407407407,0.10738255033557054,0.58472787392,0.40609054304450865,0.5538878546773026
offcenter,50,0.5,298,0.7818791946308725,0.5604026845637584,0.6241610738255033,0.7167381974248928,0.06375838926174493,0.7147825523706404,0.5068388338231753,0.5710073105999935
offcenter,50,0.75,298,0.6644295302013423,0.4798657718120805,0.5201342281879194,0.7222222222222221,0.040268456375838924,0.7147825523706404,0.5068388338231753,0.5710073105999935
offcenter,100,0.5,298,0.8120805369127517,0.5771812080536913,0.6241610738255033,0.7107438016528926,0.04697986577181201,0.7360860455923804,0.5312945464596049,0.5710658290007491
offcenter,100,0.75,298,0.6845637583892618,0.4899328859060403,0.5201342281879194,0.7156862745098039,0.03020134228187915,0.7360860455923804,0.5312945464596049,0.5710658290007491
center,1,0.5,313,0.48562300319488816,0.3865814696485623,0.5527156549520766,0.7960526315789475,0.16613418530351431,0.49185419733069796,0.3660410558091413,0.5217492650981224
center,1,0.75,313,0.43769968051118213,0.35782747603833864,0.48242811501597443,0.8175182481751824,0.12460063897763579,0.49185419733069796,0.3660410558091413,0.5217492650981224
center,5,0.5,313,0.7699680511182109,0.597444089456869,0.7539936102236422,0.7759336099585062,0.1565495207667732,0.7177674057724742,0.5468359709718745,0.6972999495679719
center,5,0.75,313,0.6805111821086262,0.5399361022364217,0.6837060702875399,0.7934272300469485,0.1437699680511182,0.7177674057724742,0.5468359709718745,0.6972999495679719
center,10,0.5,313,0.8242811501597445,0.6549520766773163,0.7859424920127795,0.7945736434108526,0.1309904153354633,0.7655852541175315,0.6002068874012702,0.7207296461351582
