ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.2726840568672252,0.4736037065244986,0.2806549885757806,0.22458028411536807,0.23943454345434542,0.0,0.22617278554778555,0.2715690559440559,0.27234484265734266
