slice,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou
all,100,0.5,604,0.8311258278145696,0.6622516556291391,0.7334437086092715,0.7968127490039841,0.07119205298013243,0.7524404355526789,0.6030165259479018,0.6571654345422691
offcenter,100,0.5,296,0.7804054054054054,0.6047297297297297,0.6959459459459459,0.7748917748917749,0.09121621621621623,0.6978510683473045,0.5416624814712674,0.6071521186467789
center,100,0.5,308,0.8798701298701299,0.7175324675324676,0.7694805194805194,0.8154981549815499,0.051948051948051854,0.8049029442955062,0.6619801531072645,0.7052301796885844
small,100,0.5,237,0.6582278481012658,0.48945147679324896,0.5822784810126582,0.7435897435897436,0.09282700421940926,0.5703673972307368,0.424882836694966,0.4901941070799558
medium,100,0.5,193,0.9067357512953368,0.7098445595854922,0.772020725388601,0.7828571428571428,0.06217616580310881,0.8378517350143974,0.652851415005313,0.7036948194581485
large,100,0.5,174,0.9827586206896551,0.8448275862068966,0.896551724137931,0.8596491228070176,0.051724137931034475,0.9056986498411191,0.7903702659758637,0.8329817179894157
