ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.43292385366202824,0.5120182165410347,0.4707627975318081,0.24511131290705263,0.3891548400362503,0.5144684821968459,0.5487963162456135,0.5612842031188677,0.6591831945189932
