slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,100,365,0.21139797764871135,0.31015514251450677,0.2189832499629813,0.1551321253288357,0.21663221784753758,0.311960121474129,0.23431348127714907,0.4034732554599913,0.4124205209758843
offcenter,57,186,0.18467811988153085,0.27546832914672015,0.2015781029365105,0.10099183959986228,0.19483215810374585,0.26255057041984065,0.21764613237639552,0.39520022594364707,0.4007739898989899
center,95,179,0.2125619821793293,0.2832357573243785,0.22034704503087,0.16562634658647835,0.19348637263794144,0.3245349825628917,0.24835624172149479,0.4110891798579897,0.4346751025991792
small,38,176,0.15773568038965646,0.2890260002400311,0.1606023162360391,0.15594963944022444,0.222074148264747,0.18221976905861792,0.16247039724980902,0.3174949070537306,0.335390565317036
medium,61,103,0.2404785799901415,0.30245585988967916,0.26671079121064567,-1.0,0.03,0.3011564893746278,0.2763604308956633,0.5227802765284025,0.5257496251874062
large,67,86,0.35076141884277034,0.4137388756939427,0.36966023529231984,-1.0,-1.0,0.38599706057895694,0.4228523895946764,0.6255719266405579,0.6390402617250931
