ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.14112828928354718,0.1727729731417693,0.15515689115303416,0.06429664540179984,0.13458473022608466,0.23720922308793801,0.136528637205345,0.17299747342313399,0.17326615469073256
