category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou,train_gt_count,valid_gt_count,test_gt_count
75,n03000684,5,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.12203656905561833,0.0,0.0,18,0,4
132,n03958227,5,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.02931848656757798,0.0,0.20612460318729847,29,2,4
149,n04228054,5,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.19720461541281553,0.0,0.3973759091455397,22,0,4
41,n02419796,5,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9410920725583964,0.8368470577670974,0.9425856243278892,26,0,3
69,n02892767,5,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1745235027354161,0.0,0.13003303496001542,23,0,3
90,n03211117,5,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.21401455304226222,0.0,0.15918510524734938,39,6,3
177,n04591157,5,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.038991746807920676,0.0,0.421872337240939,10,1,3
60,n02807133,5,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.17075225370886724,0.0,0.4230749574687675,13,0,2
97,n03394916,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3014645901637638,0.0,0.09988988519361656,12,0,2
106,n03495258,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3818977553593744,0.0,0.0,11,0,2
114,n03710721,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4113381948175263,0.0,0.0,6,0,2
144,n04118538,5,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.1300957492335934,0.0,0.42204609529880277,5,1,2
164,n04392985,5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08375179487227943,12,2,2
173,n04540053,5,0.5,2,0.0,0.0,1.0,0.0,0.0,1.0,0.013571887019802149,0.0,0.8358641202165741,8,1,2
24,n02131653,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9569397204213901,0.9569397204213901,0.9684823993518111,16,2,1
61,n02815834,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.35562971292645745,0.0,0.9230157190222634,21,0,1
65,n02870880,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2590928373176797,0.0,0.49986179986634655,19,2,1
66,n02879718,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4909162243820109,0.0,0.0,7,0,1
68,n02883205,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02621098636267257,0.0,0.0,19,1,1
77,n03017168,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45995754908708986,0.0,0.0,18,2,1
87,n03188531,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18662058512074398,0.0,0.18662058512074398,15,0,1
88,n03196217,5,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9898917854445097,0.9898917854445097,0.9898917854445097,17,0,1
89,n03207941,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.481017009714567,0.0,0.481017009714567,8,1,1
101,n03467517,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4469991368253815,0.0,0.0,18,0,1
105,n03494278,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2765774478475856,0.0,0.0,13,0,1
116,n03759954,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007438261376773882,0.0,0.007438261376773882,28,8,1
119,n03770439,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11386190907724836,0.0,0.0,13,2,1
124,n03814639,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04252313288588246,0.0,0.0,10,2,1
126,n03908618,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10369045740229495,0.0,0.0,8,5,1
141,n04070727,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025210692179982015,0.0,0.0,6,0,1
172,n04536866,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1575176174266174,0.0,0.0,13,0,1
176,n04557648,5,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.03647748626122259,0.0,0.8353126000874787,24,5,1
179,n06874185,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,1
181,n07615774,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.051263987463015234,0.0,0.018299066781016792,11,0,1
186,n07714571,5,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07131561672262027,0.0,0.0,36,0,1
120,n03790512,10,0.5,4,1.0,0.0,0.25,0.0,1.0,0.25,0.7481015218375373,0.0,0.23696520936315404,19,6,4
188,n07718747,10,0.5,4,1.0,0.0,0.75,0.0,1.0,0.75,0.8703921021747706,0.0,0.6365659255684857,21,0,4
198,n07768694,10,0.5,4,1.0,0.0,0.5,0.0,1.0,0.5,0.9423212973487988,0.0,0.4733793060399144,26,1,4
74,n02992211,10,0.5,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8395782735719365,0.0,0.3265929096810223,6,1,3
3,n01495701,10,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.7893253646634755,0.0,0.0,14,1,2
17,n02062744,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8625266645025146,0.0,0.7704238009130921,6,0,2
18,n02076196,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9263517026669317,0.0,0.861373465754519,17,0,2
21,n02121808,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.950749568254071,0.0,0.950749568254071,19,2,2
43,n02444819,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.827619343487485,0.0,0.827619343487485,8,0,2
44,n02445715,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9004895082733959,0.0,0.9004895082733959,6,0,2
70,n02924116,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9423461607487957,0.0,0.9423461607487957,17,0,2
85,n03134739,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8250828952533855,0.0,0.8250828952533855,10,4,2
128,n03916031,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8944056300891161,0.0,0.8944056300891161,7,1,2
139,n04026417,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9734921761795188,0.0,0.9734921761795188,22,8,2
173,n04540053,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8358641202165741,0.0,0.8358641202165741,8,1,2
180,n07583066,10,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.6526189455015855,0.0,0.0,7,2,2
182,n07693725,10,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9699098118941596,0.0,0.9699098118941596,19,0,2
9,n01770393,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9455885444953351,0.0,0.9455885444953351,6,0,1
14,n01944390,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.7175297055837656,0.0,0.7175297055837656,13,0,1
20,n02118333,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9601771694171108,0.0,0.9601771694171108,10,6,1
28,n02268443,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9533917245272963,0.0,0.9533917245272963,9,0,1
42,n02437136,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.6061986173839806,0.0,0.0,12,2,1
49,n02510455,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9595404923548674,0.0,0.5854879997622441,6,0,1
68,n02883205,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7153361344101618,0.0,0.0,19,1,1
80,n03085013,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.5562226616328273,0.0,0.0,19,3,1
84,n03128519,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.7660156025815623,0.0,0.7660156025815623,36,3,1
99,n03445777,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9502262411919675,0.0,0.9502262411919675,20,0,1
101,n03467517,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.706363659223203,0.0,0.0,18,0,1
105,n03494278,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7733292896951054,0.0,0.0,13,0,1
112,n03642806,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9625271848669708,0.0,0.0,7,3,1
122,n03797390,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9550589070354851,0.0,0.0,32,4,1
127,n03908714,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9878236269893522,0.0,0.9878236269893522,26,1,1
135,n03995372,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9552890707934286,0.0,0.9552890707934286,5,0,1
150,n04252077,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.5883335354996374,0.0,0.0,6,0,1
165,n04409515,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9064336725274027,0.0,0.9064336725274027,28,0,1
172,n04536866,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.6811934187575788,0.0,0.0,13,0,1
176,n04557648,10,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8353126000874787,0.0,0.8353126000874787,24,5,1
179,n06874185,10,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7539468164872685,0.0,0.0,9,12,1
183,n07695742,10,0.5,9,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,0.8692487238216252,0.0,0.0,20,0,9
58,n02799071,10,0.5,6,0.8333333333333334,0.0,1.0,0.0,0.8333333333333334,1.0,0.7955509718538876,0.0,0.9570912094172859,18,1,6
191,n07739125,10,0.5,11,0.8181818181818182,0.0,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,0.707982871453022,0.0,0.707488292968849,31,8,11
63,n02834778,10,0.5,5,0.8,0.0,0.4,0.0,0.8,0.4,0.6748283563263,0.0,0.3773540901855916,15,2,5
194,n07749582,10,0.5,13,0.7692307692307693,0.0,0.23076923076923078,0.0,0.7692307692307693,0.23076923076923078,0.6939805608386956,0.0,0.2370660325338455,25,8,13
64,n02840245,10,0.5,4,0.75,0.0,0.0,0.0,0.75,0.0,0.7484392434353012,0.0,0.0,12,2,4
113,n03676483,10,0.5,11,0.7272727272727273,0.0,0.0,0.0,0.7272727272727273,0.0,0.6805018171524102,0.0,0.0,20,0,11
2,n01443537,10,0.5,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6751835024425282,0.0,0.33342057130429575,19,0,3
67,n02880940,10,0.5,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.7132738080228057,0.0,0.3174144905074895,56,8,3
117,n03761084,10,0.5,3,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.606426799712791,0.0,0.0,5,0,3
125,n03838899,10,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.4025260446349151,0.0,0.6868076425142405,9,1,3
167,n04468005,10,0.5,3,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6203235714994446,0.0,0.6203235714994446,8,1,3
51,n02691156,10,0.5,4,0.5,0.0,0.25,0.0,0.5,0.25,0.40932430734469255,0.0,0.24112886795192587,15,0,4
154,n04256520,10,0.5,4,0.75,0.25,1.0,0.3333333333333333,0.5,0.75,0.63268228305602,0.2426501848681229,0.8740438507646913,16,5,4
38,n02398521,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.5171217852469948,0.0,0.5171217852469948,6,0,2
40,n02411705,10,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9373383341375048,0.5196585412814384,0.9373383341375048,19,1,2
54,n02769748,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.5036002645426711,0.0,0.421606558928299,19,9,2
60,n02807133,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.5544656966276365,0.0,0.4230749574687675,13,0,2
79,n03063338,10,0.5,2,0.5,0.0,1.0,0.0,0.5,1.0,0.4668661984546027,0.0,0.76181440660065,5,0,2
115,n03720891,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.5653789875967696,0.0,0.5653789875967696,11,1,2
134,n03991062,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.43019100293925,0.0,0.43019100293925,38,1,2
148,n04154565,10,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.44458887652607854,0.0,0.0,12,1,2
162,n04376876,10,0.5,2,0.5,0.0,0.5,0.0,0.5,0.5,0.4658375939639429,0.0,0.4577168709807863,12,0,2
168,n04487394,10,0.5,2,0.5,0.0,0.0,0.0,0.5,0.0,0.5774834612812125,0.0,0.0,7,4,2
46,n02484322,10,0.5,11,0.8181818181818182,0.36363636363636365,0.8181818181818182,0.4444444444444444,0.4545454545454546,0.4545454545454546,0.7062796413763233,0.29740965069103126,0.7261383042154897,29,6,11
92,n03255030,10,0.5,14,0.35714285714285715,0.0,0.0,0.0,0.35714285714285715,0.0,0.4566818075746118,0.0,0.006897459631546468,21,0,14
35,n02374451,10,0.5,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.9551816630652897,0.6399719483207086,0.9551816630652897,30,0,3
37,n02395003,10,0.5,3,0.6666666666666666,0.3333333333333333,1.0,0.5,0.3333333333333333,0.6666666666666667,0.754303443515797,0.38163647707506715,0.9118798499081106,15,0,3
90,n03211117,10,0.5,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4532654789566191,0.0,0.27774607677374263,39,6,3
98,n03400231,10,0.5,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.30453108029850895,0.0,0.0,16,3,3
157,n04330267,10,0.5,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3898225075305171,0.0,0.2709546242571345,11,0,3
149,n04228054,10,0.5,4,0.25,0.0,0.25,0.0,0.25,0.25,0.4069260100008854,0.0,0.3973759091455397,22,0,4
107,n03513137,10,0.5,13,0.23076923076923078,0.0,0.8461538461538461,0.0,0.23076923076923078,0.8461538461538461,0.308315224531845,0.0,0.7274141557009922,56,25,13
72,n02958343,10,0.5,14,0.6428571428571429,0.42857142857142855,0.7142857142857143,0.6666666666666666,0.21428571428571436,0.28571428571428575,0.5812458866541,0.4036640043728671,0.6896556834946087,70,21,14
163,n04379243,10,0.5,20,0.3,0.1,0.5,0.33333333333333337,0.19999999999999998,0.4,0.3442726609725844,0.07140799088236569,0.5051979925696364,96,20,20
111,n03636649,10,0.5,13,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.08206911694229313,0.0,0.0028966502294694944,32,4,13
4,n01503061,10,0.5,38,0.9473684210526315,0.9210526315789473,0.9736842105263158,0.9722222222222222,0.02631578947368418,0.052631578947368474,0.8667022595710593,0.8406623541011631,0.8998310179454214,180,23,38
1,n00007846,10,0.5,143,0.9020979020979021,0.9020979020979021,0.9090909090909091,1.0,0.0,0.006993006993006978,0.8060782984520068,0.8060782984520068,0.8156359668319839,746,179,143
19,n02084071,10,0.5,36,1.0,1.0,1.0,1.0,0.0,0.0,0.9357719120976074,0.9357719120976074,0.9400148700630468,196,46,36
76,n03001627,10,0.5,27,0.5555555555555556,0.5555555555555556,0.7037037037037037,1.0,0.0,0.14814814814814814,0.4867751018360322,0.4842154208123335,0.5842048651504549,125,25,27
143,n04116512,10,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.029086710649116353,0.0,0.0,43,11,20
171,n04530566,10,0.5,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.0,0.0,0.7567114037494004,0.7378489049667584,0.7805080251118048,56,18,9
160,n04356056,10,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.017009983619516958,0.0,0.0,36,1,6
6,n01662784,10,0.5,5,0.4,0.4,0.6,1.0,0.0,0.19999999999999996,0.3789017005918941,0.3737264530090769,0.6035619180750742,23,2,5
7,n01674464,10,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.7679702832971488,0.7679702832971488,0.9130453980407804,23,2,4
8,n01726692,10,0.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.9283497837812265,0.9283497837812265,0.9283497837812265,34,4,4
75,n03000684,10,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.21434149837562597,0.0,0.0,18,0,4
132,n03958227,10,0.5,4,0.0,0.0,0.25,0.0,0.0,0.25,0.02931848656757798,0.0,0.20612460318729847,29,2,4
41,n02419796,10,0.5,3,1.0,1.0,1.0,1.0,0.0,0.0,0.9410920725583964,0.8368470577670974,0.9425856243278892,26,0,3
69,n02892767,10,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1745235027354161,0.0,0.13003303496001542,23,0,3
177,n04591157,10,0.5,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.038991746807920676,0.0,0.421872337240939,10,1,3
48,n02509815,10,0.5,2,1.0,1.0,1.0,1.0,0.0,0.0,0.9728964548624697,0.9728964548624697,0.9728964548624697,6,0,2
97,n03394916,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.3014645901637638,0.0,0.09988988519361656,12,0,2
106,n03495258,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.478469152732306,0.0,0.0,11,0,2
114,n03710721,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4113381948175263,0.0,0.0,6,0,2
144,n04118538,10,0.5,2,0.0,0.0,0.5,0.0,0.0,0.5,0.1500090010537365,0.0,0.42204609529880277,5,1,2
164,n04392985,10,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08375179487227943,12,2,2
24,n02131653,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9569397204213901,0.9569397204213901,0.9684823993518111,16,2,1
61,n02815834,10,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.35562971292645745,0.0,0.9230157190222634,21,0,1
65,n02870880,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2590928373176797,0.0,0.49986179986634655,19,2,1
66,n02879718,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4909162243820109,0.0,0.0,7,0,1
77,n03017168,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45995754908708986,0.0,0.0,18,2,1
87,n03188531,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18662058512074398,0.0,0.18662058512074398,15,0,1
88,n03196217,10,0.5,1,1.0,1.0,1.0,1.0,0.0,0.0,0.9898917854445097,0.9898917854445097,0.9898917854445097,17,0,1
89,n03207941,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.481017009714567,0.0,0.481017009714567,8,1,1
116,n03759954,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.007438261376773882,0.0,0.007438261376773882,28,8,1
119,n03770439,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11386190907724836,0.0,0.0,13,2,1
124,n03814639,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04252313288588246,0.0,0.0,10,2,1
126,n03908618,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.10369045740229495,0.0,0.0,8,5,1
141,n04070727,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.025210692179982015,0.0,0.0,6,0,1
181,n07615774,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.051263987463015234,0.0,0.018299066781016792,11,0,1
186,n07714571,10,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.08970392167601063,0.0,0.0,36,0,1
113,n03676483,50,0.5,11,1.0,0.0,0.0,0.0,1.0,0.0,0.8823902854731486,0.0,0.0,20,0,11
58,n02799071,50,0.5,6,1.0,0.0,1.0,0.0,1.0,1.0,0.9570912094172859,0.0,0.9570912094172859,18,1,6
63,n02834778,50,0.5,5,1.0,0.0,0.4,0.0,1.0,0.4,0.8384845597730803,0.0,0.3773540901855916,15,2,5
51,n02691156,50,0.5,4,1.0,0.0,0.25,0.0,1.0,0.25,0.6956506361070192,0.0,0.24112886795192587,15,0,4
120,n03790512,50,0.5,4,1.0,0.0,0.25,0.0,1.0,0.25,0.7753748678638434,0.0,0.23696520936315404,19,6,4
188,n07718747,50,0.5,4,1.0,0.0,0.75,0.0,1.0,0.75,0.8703921021747706,0.0,0.6365659255684857,21,0,4
198,n07768694,50,0.5,4,1.0,0.0,0.5,0.0,1.0,0.5,0.9423212973487988,0.0,0.4733793060399144,26,1,4
67,n02880940,50,0.5,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.9057420747063764,0.0,0.3174144905074895,56,8,3
74,n02992211,50,0.5,3,1.0,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.8494500561950934,0.0,0.3265929096810223,6,1,3
117,n03761084,50,0.5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.9121948145389659,0.0,0.0,5,0,3
167,n04468005,50,0.5,3,1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.9182641060884474,0.0,0.6203235714994446,8,1,3
3,n01495701,50,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.7893253646634755,0.0,0.0,14,1,2
18,n02076196,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9535156803190786,0.0,0.861373465754519,17,0,2
43,n02444819,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9002913112924342,0.0,0.827619343487485,8,0,2
60,n02807133,50,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.8842846120202059,0.0,0.4230749574687675,13,0,2
85,n03134739,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8250828952533855,0.0,0.8250828952533855,10,4,2
115,n03720891,50,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.7759291079664324,0.0,0.5653789875967696,11,1,2
128,n03916031,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8944056300891161,0.0,0.8944056300891161,7,1,2
139,n04026417,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9734921761795188,0.0,0.9734921761795188,22,8,2
144,n04118538,50,0.5,2,1.0,0.0,0.5,0.0,1.0,0.5,0.8503336759656721,0.0,0.42204609529880277,5,1,2
173,n04540053,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.8358641202165741,0.0,0.8358641202165741,8,1,2
180,n07583066,50,0.5,2,1.0,0.0,0.0,0.0,1.0,0.0,0.8351680502452977,0.0,0.0,7,2,2
182,n07693725,50,0.5,2,1.0,0.0,1.0,0.0,1.0,1.0,0.9699098118941596,0.0,0.9699098118941596,19,0,2
42,n02437136,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.965207193593032,0.0,0.0,12,2,1
49,n02510455,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9595404923548674,0.0,0.5854879997622441,6,0,1
61,n02815834,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9230157190222634,0.35562971292645745,0.9230157190222634,21,0,1
66,n02879718,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8436918232263155,0.0,0.0,7,0,1
68,n02883205,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7153361344101618,0.0,0.0,19,1,1
77,n03017168,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9508149231971125,0.0,0.0,18,2,1
80,n03085013,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7214099717882366,0.0,0.0,19,3,1
84,n03128519,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.7660156025815623,0.0,0.7660156025815623,36,3,1
99,n03445777,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9502262411919675,0.0,0.9502262411919675,20,0,1
101,n03467517,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9392254941052134,0.0,0.0,18,0,1
105,n03494278,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7733292896951054,0.0,0.0,13,0,1
112,n03642806,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9625271848669708,0.0,0.0,7,3,1
122,n03797390,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9550589070354851,0.0,0.0,32,4,1
126,n03908618,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9843097809461188,0.0,0.0,8,5,1
127,n03908714,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9878236269893522,0.0,0.9878236269893522,26,1,1
135,n03995372,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.9552890707934286,0.0,0.9552890707934286,5,0,1
141,n04070727,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8921426233792156,0.0,0.0,6,0,1
150,n04252077,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8139016806479975,0.0,0.0,6,0,1
172,n04536866,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.6811934187575788,0.0,0.0,13,0,1
176,n04557648,50,0.5,1,1.0,0.0,1.0,0.0,1.0,1.0,0.8353126000874787,0.0,0.8353126000874787,24,5,1
179,n06874185,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.7539468164872685,0.0,0.0,9,12,1
181,n07615774,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.8850850609191764,0.0,0.018299066781016792,11,0,1
186,n07714571,50,0.5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.9117524846146823,0.0,0.0,36,0,1
194,n07749582,50,0.5,13,0.9230769230769231,0.0,0.23076923076923078,0.0,0.9230769230769231,0.23076923076923078,0.7882734602551451,0.0,0.2370660325338455,25,8,13
183,n07695742,50,0.5,9,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,0.0,0.8692487238216252,0.0,0.0,20,0,9
64,n02840245,50,0.5,4,0.75,0.0,0.0,0.0,0.75,0.0,0.7484392434353012,0.0,0.0,12,2,4
191,n07739125,50,0.5,11,0.9090909090909091,0.18181818181818182,0.8181818181818182,0.2,0.7272727272727273,0.6363636363636365,0.7713787468379636,0.12826001360353576,0.707488292968849,31,8,11
92,n03255030,50,0.5,14,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.6986546021339092,0.006897459631546468,0.006897459631546468,21,0,14
2,n01443537,50,0.5,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6799916282425674,0.0,0.33342057130429575,19,0,3
90,n03211117,50,0.5,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.7458949045848721,0.054763784429774726,0.27774607677374263,39,6,3
132,n03958227,50,0.5,4,0.5,0.0,0.25,0.0,0.5,0.25,0.4007145536161103,0.0,0.20612460318729847,29,2,4
149,n04228054,50,0.5,4,0.5,0.0,0.25,0.0,0.5,0.25,0.5961718541884137,0.1572297389373428,0.3973759091455397,22,0,4
17,n02062744,50,0.5,2,1.0,0.5,1.0,0.5,0.5,0.5,0.8625266645025146,0.42904896778450974,0.7704238009130921,6,0,2
