ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.17766977285791657,0.22553532387207945,0.19321888296838016,0.12628343880877474,0.21659780738152198,0.2607770757583566,0.16025999955701045,0.2124766542474533,0.21283372590495078
