ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.21139797764871135,0.31015514251450677,0.2189832499629813,0.1551321253288357,0.21663221784753758,0.311960121474129,0.23431348127714907,0.4034732554599913,0.4124205209758843
