predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
11110,35,0.002348962430474851,0.008704707594457262,0.26686293383931114,0.23934487220163456,0.07452098571727674,0.15591725689405098,0.16718643895464524
