slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,100,365,0.2572793808492615,0.3625228245009287,0.2566019858223583,0.16061303162322568,0.2544250791286269,0.32552280477048945,0.2459782644413556,0.372376370692403,0.3907197428996737
offcenter,57,186,0.21605915682786395,0.32414989811143413,0.18659485223085895,0.11167570840955746,0.1964810805663621,0.3058327150404626,0.20729731525784154,0.36602325890483783,0.382001129718235
center,95,179,0.24019950124117787,0.30455502595253336,0.2753640603916818,0.16025246472832966,0.2873356041943495,0.30381636952226704,0.2762069789155972,0.3802770720691377,0.40445589863852516
small,38,176,0.20962299043487434,0.33343411068832546,0.18528415393983436,0.1676482432029917,0.25609804622785265,0.22837318601145937,0.17391106442577028,0.30966036414565823,0.34612044817927173
medium,61,103,0.2220481932570328,0.2885115935148485,0.23539175995293213,-1.0,0.0346153846153846,0.2676998292587017,0.21918068743406074,0.4474707090898995,0.45739074906990945
large,67,86,0.3921099732200395,0.45878389745689735,0.41486483701840526,-1.0,-1.0,0.43388756396992634,0.4582107491960391,0.5653488871907537,0.582421514312096
