ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.5682911546307785,0.7198227906855833,0.6287855659284425,0.15134067900502396,0.42295746411259266,0.7479521544826147,0.18372670807453417,0.6250931677018634,0.6458385093167702
