ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.5523629418622575,0.7205533138946053,0.6080263921497139,0.12968756725356073,0.39754704044171524,0.7345846810319572,0.17813664596273293,0.6121739130434783,0.7285714285714285
