ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.25700024249515974,0.32883655016240976,0.27793458146997413,0.038232830510419195,0.12460229595330162,0.4042075213221298,0.20986301369863014,0.4326027397260274,0.6328767123287672
