category_id,category_name,top_k,iou_threshold,gt_count,global_topk_loc_recall,global_topk_class_recall,per_category_topk_class_recall,global_category_retention,loc_to_class_gap,ranking_gap,mean_global_loc_best_iou,mean_global_class_best_iou,mean_per_category_class_best_iou,train_gt_count,valid_gt_count,test_gt_count
84,n03128519,50,0.75,4,0.75,0.25,0.75,0.3333333333333333,0.5,0.5,0.856615274317517,0.604113399478199,0.856615274317517,13,0,4
12,n01882714,50,0.75,2,0.5,0.0,0.0,0.0,0.5,0.0,0.7048202798184717,0.0,0.31161280826483473,1,1,2
42,n02437136,50,0.75,2,1.0,0.5,1.0,0.5,0.5,0.5,0.9481297244347606,0.46670292979224876,0.9449309111053099,5,0,2
91,n03249569,50,0.75,2,0.5,0.0,0.0,0.0,0.5,0.0,0.508852437895434,0.0,0.0,4,5,2
200,n07880968,50,0.75,2,0.5,0.0,0.5,0.0,0.5,0.5,0.6492983736128031,0.0,0.47040012964779127,3,4,2
94,n03314780,50,0.75,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6642355532937255,0.5044936460162754,0.6695400855457888,4,2,3
122,n03797390,50,0.75,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6241934865150311,0.3600114531466787,0.6241934865150311,11,18,3
147,n04141076,50,0.75,3,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.4631601364398726,0.15915851884010285,0.4689114357688749,5,0,3
8,n01726692,50,0.75,4,0.75,0.5,0.75,0.6666666666666666,0.25,0.25,0.8463823040081149,0.6995947675688143,0.8579088621009583,30,6,4
62,n02828884,50,0.75,4,0.5,0.25,0.75,0.5,0.25,0.5,0.6222828852533527,0.24536008275206683,0.7722900323819875,7,1,4
67,n02880940,50,0.75,4,0.5,0.25,0.5,0.5,0.25,0.25,0.5933671515406466,0.3626846095383164,0.5878168850165099,13,3,4
179,n06874185,50,0.75,4,0.5,0.25,0.5,0.5,0.25,0.25,0.4446764970496908,0.2377717618354221,0.4439571372562441,9,3,4
82,n03110669,50,0.75,5,0.4,0.2,0.2,0.5,0.2,0.0,0.5727534577729093,0.41418394208939624,0.469792577782679,5,0,5
142,n04074963,50,0.75,12,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.7142857142857143,0.16666666666666669,0.16666666666666669,0.6581280042200132,0.3943971453267476,0.5546301809907624,7,6,12
108,n03535780,50,0.75,6,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.1765607733044745,0.0,0.15531293430672255,1,1,6
54,n02769748,50,0.75,8,0.25,0.125,0.125,0.5,0.125,0.0,0.37747424864731527,0.18934006837571343,0.19511400978789495,21,3,8
171,n04530566,50,0.75,11,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.8571428571428571,0.09090909090909094,0.0,0.6590893213485173,0.5757187417322283,0.6047310588646537,44,16,11
4,n01503061,50,0.75,53,0.9622641509433962,0.9433962264150944,0.9622641509433962,0.9803921568627451,0.018867924528301883,0.018867924528301883,0.9019099775268398,0.8834778923582571,0.903892427977904,222,28,53
1,n00007846,50,0.75,122,0.7459016393442623,0.7377049180327869,0.7950819672131147,0.989010989010989,0.008196721311475419,0.05737704918032782,0.7840879689112185,0.7615790826406681,0.8190894508904513,595,141,122
19,n02084071,50,0.75,54,0.9629629629629629,0.9629629629629629,0.9629629629629629,1.0,0.0,0.0,0.9275141967022172,0.925806593246101,0.9282688901666136,288,48,54
72,n02958343,50,0.75,30,0.7333333333333333,0.7333333333333333,0.8,1.0,0.0,0.06666666666666676,0.8293030568906217,0.8290617587873931,0.836639544778144,89,14,30
76,n03001627,50,0.75,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.0,0.0,0.8723390670675975,0.8366149921837717,0.8386710290645046,56,13,13
18,n02076196,50,0.75,10,0.5,0.5,0.6,1.0,0.0,0.09999999999999998,0.7089994966887307,0.6049710861283456,0.6721556197024707,13,1,10
143,n04116512,50,0.75,10,0.0,0.0,0.1,0.0,0.0,0.1,0.03731146828343435,0.026322507988079547,0.099911306844567,37,11,10
39,n02402425,50,0.75,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.0,0.0,0.8165187425934441,0.7430232755325282,0.7793314442615383,9,2,9
111,n03636649,50,0.75,8,0.375,0.375,0.5,1.0,0.0,0.125,0.5758654581273556,0.5739997166689772,0.6978711978693204,34,2,8
29,n02274259,50,0.75,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.7477308930754657,0.74438105948499,0.7477375702338166,13,1,7
70,n02924116,50,0.75,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.7718426369155803,0.7718426369155803,0.7718426369155803,15,13,7
