ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.1714988233360468,0.24053593052638325,0.17951132885205137,0.14785388163932764,0.209209931587817,0.24013737993759682,0.2427404161689052,0.3838952563520038,0.39446346318895337
