ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.38684998721508135,0.4996383614464082,0.4125724487905194,0.16421924645880737,0.3436817175427444,0.4936255080199539,0.310383088380696,0.44939603511852316,0.45129128252573225
