ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.2954018352127043,0.36893144752380774,0.32684333956107553,0.12596252910016265,0.29128435630923044,0.43038349246841123,0.2690295902967251,0.34063828440596694,0.34115770103503323
