ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.5833780391353062,0.7461039128014348,0.6427210257223378,0.1582577110482033,0.4386614706783612,0.7634210633771487,0.18372670807453417,0.6436024844720498,0.6779503105590062
