slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,330,1610,0.24615328082073817,0.30254699790393963,0.27034836280777547,0.11642855051238847,0.2652373335670763,0.36514369733383767,0.22066918021864418,0.28808206460766606,0.2882553743018797
offcenter,330,1012,0.18520053844061798,0.22650934974199624,0.20631712260296844,0.08892295089303627,0.2706273029902928,0.2917448030147054,0.1932244846615643,0.2730956598828161,0.2733853483524113
center,282,598,0.24358391262880294,0.29514765199288634,0.2615335199097626,0.14000895671614844,0.1779738680877445,0.36220372301410425,0.27383207992212216,0.35538717966947014,0.35538717966947014
small,207,754,0.15802996469117847,0.21784187053415824,0.17221991874144152,0.11646082076445566,0.25677216081708504,0.17378122036532603,0.15420707554494162,0.22684879780294315,0.22730978721963033
medium,266,569,0.30746800956148734,0.3533631079491308,0.3445073759535307,-1.0,0.27839260918845504,0.3562839255148856,0.3244216301693697,0.4402363250720507,0.44043912253992523
large,194,287,0.3076124373586599,0.33397098420595706,0.32550725858071644,-1.0,-1.0,0.34322245772735505,0.3795756076137836,0.4487529590710927,0.4487529590710927
