ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.47126042574422117,0.6316198003454108,0.5144335577297352,0.06957095072318475,0.25130237937207683,0.7008024012331647,0.22027397260273976,0.547945205479452,0.6671232876712329
