ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
0.287817632528451,0.354975501611503,0.3188127106176931,0.11087659135023825,0.2686617030371359,0.4131993377576733,0.25852042516991286,0.3240909277018432,0.3240909277018432
