slice,images,annotations,ap,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100
all,330,1610,0.3692738951525324,0.45985515455492787,0.40788019081676846,0.2351087025090882,0.40582383798943605,0.5338661227262964,0.449965544171131,0.614019687180577,0.6221032376939927
offcenter,330,1012,0.288367201650404,0.3623197056283264,0.3185469252349967,0.2071094599202571,0.38544649836595785,0.40907460113117194,0.41270900262114024,0.6159985772950896,0.62786357312361
center,282,598,0.31921653943171097,0.3822645981708407,0.3547136955903772,0.19927720073174343,0.2780283671708581,0.5214811316295273,0.4640241955143259,0.6475041421909444,0.6549651286731296
small,207,754,0.2373424015622392,0.3338990014053496,0.2686565749246664,0.23680535907914527,0.3994284289396902,0.2378887986800702,0.3345572348994345,0.509129431687226,0.5207179259286318
medium,266,569,0.38478248638819756,0.4450084862484587,0.42679138104182185,-1.0,0.28706959399277404,0.4802197342442228,0.5288877600439849,0.7565451942785877,0.7700108544207124
large,194,287,0.4699659290307709,0.5112258795227795,0.4922134433476142,-1.0,-1.0,0.522158517246592,0.649136085135555,0.8281934937926455,0.828621969964759
