predictions,images,mean_score,mean_nearest_iou,pearson_score_iou,spearman_score_iou,top10_mean_iou,top50_mean_iou,top100_mean_iou
11110,35,0.03120911833336314,0.008704707594457262,0.30142608287424,0.21560610739082012,0.0028304264751308384,0.1457252499786706,0.1632887779162677
