source_summary,setting,protocol,mean_rank,ranked_metric_count,class_ap50,class_ap50_rank,offcenter_ap50,offcenter_ap50_rank,small_ap50,small_ap50_rank,loc_ap50,loc_ap50_rank,class_ap,class_ap75,loc_ap,loc_ap75,center_ap50,medium_ap50,large_ap50,notes,candidate_hit_rate,candidate_mean_hit_iou,candidate_mean_nearest_iou,candidate_oracle_ap,candidate_oracle_ap50,candidate_oracle_ap75,high_support_categories,high_support_mean_nearest_iou,high_support_min_groups,high_support_weighted_hit,high_support_zero_hit,score_iou_class_spearman,score_iou_loc_spearman,top100_class_global_recall,top100_class_percat_recall,top100_loc_recall
results/rfdetr_stratified_mainline_summary.csv,seed41_extra_low_lr_plus2ep_lr2e5,stratified_seed41_extra_low_lr_plus2ep_lr2e5,1.5,4,0.26995682541193894,2,0.23865954789323032,2,0.20574545244693487,1,0.5837452964853391,1,0.21004262909196456,0.228770985082701,0.4279515830977772,0.4560969849368543,0.28423943830339304,0.2940003979658779,0.37313086083755226,next_formal_continuation,0.3828210159145411,0.47897613764795255,0.3040735216472801,0.4070495629841406,0.5467669242039931,0.42788597416537266,61,0.295525474795,20,0.385510251094,8,0.1155443111417934,-0.09071800400295216,0.6821192052980133,0.75,0.8642384105960265
results/rfdetr_stratified_mainline_summary.csv,seed41_fulllr5e5_then3e5_2ep,stratified_seed41_extra_low_lr,2.25,4,0.262540892036164,3,0.2454667524648412,1,0.1951762273051162,2,0.5640005533206022,3,0.2016349994630019,0.22522294818297361,0.41312850578550786,0.4450196571659119,0.27551336664791665,0.3221940974168656,0.3565683273438585,ap_up_candidate_plateau,0.3980868285504047,0.4980375874354608,0.31812913322865777,0.42423486370644725,0.5668263341868456,0.4556806018924542,65,0.309899921398,20,0.399172699069,13,0.11440297654721604,-0.15810059663629605,0.6622516556291391,0.7334437086092715,0.8311258278145696
results/rfdetr_stratified_mainline_summary.csv,seed41_fulllr5e5_2ep,stratified_seed41_full_lr_cont,3,4,0.2557900744292454,4,0.22518559795353715,3,0.1772068219391187,3,0.5753644288352039,2,0.19297990417744434,0.2154155841758965,0.42772836052570656,0.46215659065140013,0.25821115697020297,0.2634267661703134,0.3483278059421298,first_candidate_positive,0.40596359881244354,0.508202578282199,0.33299213522702364,0.4290461561054122,0.5626647907289895,0.47160419922679625,59,0.324328486504,20,0.411335809602,8,0.10824937938157675,-0.13760202136946179,0.6887417218543046,0.7466887417218543,0.8311258278145696
results/rfdetr_stratified_mainline_summary.csv,seed43_fulllr5e5_2ep,stratified_seed43_full_lr_cont,3.5,4,0.27538810118854,1,0.18659283974071791,4,0.15627384079623116,4,0.5234951930275087,5,0.21654627775031787,0.23909862776613525,0.37829637017246937,0.4055450361507711,0.27648072898452086,0.28468351423503124,0.43479271190977425,second_seed_full_lr_cont,0.35617134867166644,0.47647588447544514,0.28671161401909184,0.396291811265947,0.5139705981282096,0.4321195210045105,61,0.27972934116,20,0.361775651249,12,0.14434896158647842,0.0816056286165599,0.6828947368421052,0.7394736842105263,0.8328947368421052
results/rfdetr_stratified_mainline_summary.csv,seed41_2best,stratified_seed41_2ep_plus_freshlr1e4_4ep,5,4,0.18689020288568178,6,0.16749536660010622,5,0.1544043451433597,5,0.5584346117298608,4,0.1543147747997268,0.16445546597381683,0.4206144928861559,0.44838586451845297,0.18768867125075617,0.2225534982623497,0.29675889578429876,regular_checkpoint,0.36863922241280733,0.4859202225385981,0.3217567785738586,0.38684998721508135,0.4996383614464082,0.4125724487905194,55,0.312346753888,20,0.378303626306,10,0.0862455070324246,-0.0035915522444528373,0.6423841059602649,0.7119205298013245,0.8427152317880795
results/rfdetr_stratified_mainline_summary.csv,seed43_forced_2ep,stratified_seed43_forced_head_2ep,5.75,4,0.188779725794268,5,0.13263261889150874,6,0.08996436905099756,6,0.506817963281464,6,0.1473990904971147,0.16078486375504494,0.36345590968508357,0.38680263514201235,0.20974628369110512,0.2082646678129756,0.3923325170349588,head_fix_sanity,0.37813862577056084,0.4936465991650306,0.3235319770194974,0.3729394861100159,0.4849322209730901,0.4079021481072761,51,0.3143247626,20,0.387890561761,12,0.13210486310113156,0.050572353089038166,0.6381578947368421,0.7,0.8078947368421052
